zone_id,zone_name,school_type,shade_score,lat,lon,area_m2
364,Durand Building,General,0.5145616789315935,37.42685945413438,-122.17330036842385,3.243576100023203e-07
365,Encina Commons,General,0.5541464808776525,37.42679386234108,-122.16488577942303,3.473161500027327e-07
366,Forsythe Data Center,General,0.49861026378007745,37.428596640717736,-122.17751834343875,2.0010400000029302e-07
367,Gates Computer Science,Engineering,0.41611905638239144,37.43012563029684,-122.17344007507253,3.131751150019472e-07
368,Gilbert Hall,General,0.5505350641956064,37.43003894396516,-122.17249679577489,2.1198725499816258e-07
369,Hagey Laboratory for Pediatric R...,Medicine,0.4795791134789297,37.43206767562649,-122.17845699879577,6.886902999895818e-08
370,Hewlett Teaching Center,General,0.46693613008751655,37.42901550619058,-122.17288604756202,1.5674899999615868e-07
371,Polya Hall,Residential,0.5400778001377426,37.42898059874202,-122.17753921850472,1.386095000009794e-07
372,Via Ortega Garage,Transit,0.2868221825651549,37.428071349538676,-122.17682512920125,4.320872499960014e-07
373,Lorry Lokey Labs,General,0.46944429607559285,37.43197006798653,-122.1728063549344,2.6051058499880934e-07
374,Roth Way Garage,Transit,0.3533006773416356,37.43287809844436,-122.1724511936889,8.434967000044485e-07
375,Stauffer I,General,0.4671188648460229,37.43119790321298,-122.17215719468881,8.400283999904103e-08
376,Stauffer II,General,0.49189756302937615,37.430866565970575,-122.17227272484051,8.218612999829686e-08
377,Keck Science,Engineering,0.40448753109694546,37.43170161561477,-122.17171910020262,2.1742315000093323e-07
378,Bank of America,General,0.4623271935735826,37.43962984769763,-122.1705218447611,4.211250000012079e-08
379,General Zone 379,General,0.5414468482588936,37.4386334390994,-122.17068350848217,2.577875000021513e-07
380,General Zone 380,General,0.48818547747734,37.42736795517999,-122.16515216647744,8.757830000211995e-08
381,"Mechanical Engineering, TSG",Engineering,0.33181648276216563,37.425856330224434,-122.1703569124652,8.958149999829022e-08
382,"Mechanical Engineering, TSG",Engineering,0.389673716536415,37.42606520761822,-122.17044738745099,8.142749999844076e-08
383,Physics and Astrophysics,General,0.5228942846779884,37.42822572157709,-122.1726725787224,1.7817820999923422e-07
384,Moore Material Research,General,0.5477472013527053,37.427821454932705,-122.1728293196414,1.7139654000093495e-07
385,Cypress Hall,Residential,0.6035071043803886,37.428664230223625,-122.17664747038758,1.2667249999978276e-07
386,Spruce Hall,Residential,0.6103480930384848,37.42864805802713,-122.17696404646578,6.119550000060789e-08
387,Center for Turbulence Research,General,0.48820345725713066,37.42568249673579,-122.16976517956394,1.254512999920169e-08
388,General Zone 388,General,0.4777439543779723,37.42587016026138,-122.16954654703709,1.6452995500260997e-07
389,General Zone 389,General,0.5350614751640859,37.427299428429016,-122.1647132004872,1.8640859999972158e-07
390,Juniper,General,0.5406834739267264,37.43035452605899,-122.17754320037936,2.2407499999289284e-08
391,Laurel,General,0.5590505142000673,37.4304635,-122.17723500000001,3.309499999962938e-08
392,McCullough,General,0.5012617676911426,37.42748685970556,-122.17293635136284,1.8657786999906524e-07
393,Mechanical Engineering Administr...,Engineering,0.3572018085792783,37.42624699810845,-122.1710938293408,9.868399999866506e-08
394,Mitchell Earth Science Building,Engineering,0.3976412960741997,37.42642351994519,-122.17267233321695,2.0175799499884714e-07
395,Mudd Hall,General,0.4940803540253018,37.43156486870447,-122.17293013822312,2.363112999977653e-07
396,Oak,General,0.5530757325603565,37.43048000000001,-122.1777125,3.367500000004021e-08
397,Peterson Laboratory,General,0.5458412751843011,37.42630203627242,-122.1719016001385,2.0407150000175051e-07
398,Pine Hall,Residential,0.5728994027375018,37.429475434113215,-122.17768437745835,1.6962050000064083e-07
399,Poplar,General,0.5350871067791497,37.4305035,-122.17749149999999,2.98910000007232e-08
400,Redwood Hall,Residential,0.6054542874084682,37.42922398507577,-122.17712321171122,9.992700000018674e-08
401,Sequoia Hall,General,0.4703123868835933,37.42894313862379,-122.17221427971582,1.229699500000989e-07
402,Skilling Building,General,0.5502552906679566,37.427125510266634,-122.17285680870407,4.1924499998227914e-08
403,Varian Physics Laboratory,General,0.5105252372447857,37.42852903175485,-122.17256686027876,2.0478177499910653e-07
404,Packard,Engineering,0.4026457466107742,37.429261816458116,-122.1738508732847,3.0998599999872557e-07
405,General Zone 405,General,0.49200496010306116,37.425855622751136,-122.16480239021868,1.8423025499493226e-07
406,General Zone 406,General,0.5495523228496201,37.43429399999999,-122.1733515,1.0548000000721205e-08
407,General Zone 407,General,0.4989201678734163,37.42601144816479,-122.17008259758694,6.661986999869061e-08
408,Mark Taper Student Center,StudentCenter,0.6010837651480297,37.42556960379487,-122.1653293698778,3.071645000096116e-08
409,General Zone 409,General,0.5505381976419264,37.431039909777596,-122.17224171233886,1.524457999999977e-08
410,General Zone 410,General,0.4691286676786134,37.427183989194475,-122.16429098080866,8.172109999954107e-08
411,Arrillaga Outdoor Education and ...,StudentCenter,0.6319313637590414,37.426738305745985,-122.17749587096822,4.0169252999756686e-07
412,Shriram Center for Bioengineerin...,Engineering,0.4150061967050805,37.42898626126833,-122.17525776332863,4.4032519000318696e-07
413,Hoover Pavilion Garage,Transit,0.3800607146937556,37.440784334216275,-122.16910227161426,4.7420536499857236e-07
414,Arrillaga Family Dining Commons,Dining,0.5173437888123287,37.42541857618022,-122.16410413111998,1.9463510500037778e-07
415,General Zone 415,General,0.52318372121698,37.42667305790243,-122.16959960136572,1.1484455000647825e-08
416,General Zone 416,General,0.504844552197832,37.42584153153359,-122.17255820318633,1.8431280499912014e-07
417,Arroyo,General,0.48932107716980644,37.42429171869551,-122.16261646857885,7.61666349998452e-08
418,Cedro,General,0.4928664545369916,37.42406106493236,-122.16226256576832,1.0743501999806583e-07
419,Junipero,General,0.5272518456077039,37.4235597703099,-122.16242840384407,9.958283000250169e-08
420,General Zone 420,General,0.535237452943768,37.4346471766443,-122.18097616087185,6.669450000074006e-09
421,Comparative Medicine Pavilion,Medicine,0.5391579043725848,37.43309486675406,-122.18024180123868,2.1580703500121024e-07
422,General Zone 422,General,0.5389618142794554,37.435896698924424,-122.17977496673616,3.199540000065638e-09
423,General Zone 423,General,0.46912061030486907,37.435838999999994,-122.17985500000002,6.157479999911679e-09
424,General Zone 424,General,0.5094420304702582,37.43568546927592,-122.17911369282794,4.9060099997239865e-09
425,Central Process Steam Building,General,0.46575587600166446,37.432997739262504,-122.18096839840219,2.6149989999951417e-08
426,General Zone 426,General,0.5149528882323735,37.44132234999999,-122.16982045,5.101329999895048e-09
427,General Zone 427,General,0.5041530501373377,37.4412603335614,-122.16986599031979,6.580504999392092e-09
428,General Zone 428,General,0.54877041827583,37.42858733553606,-122.1563889625926,9.234000000288853e-09
429,General Zone 429,General,0.4950915012552079,37.43333162032851,-122.15770451735845,3.97914150020009e-08
430,Sapp Center for Science Teaching...,Engineering,0.33170670164276056,37.43071431384897,-122.17155019524353,3.0957166999797724e-07
431,General Zone 431,General,0.4742991682052836,37.42704274487045,-122.17166081659397,6.437614999785276e-09
432,Anderson Collection at Stanford ...,Arts,0.6061510631717472,37.43377424440392,-122.17079022047822,1.7979549999835648e-07
433,General Zone 433,General,0.5218218063316261,37.44113978423601,-122.16583043148684,2.8191350001019966e-09
434,General Zone 434,General,0.47011226761227903,37.44108382152544,-122.16558259006098,2.8173799997017994e-09
435,Meier Hall,Residential,0.5384106806114997,37.42516113042969,-122.17530491248749,1.3678890499946898e-07
436,Windhover,General,0.530096913145912,37.42499468391755,-122.17437699964985,9.138859999769814e-08
437,David & Joan Traitel Building,General,0.46727630063641934,37.42753090071145,-122.16780289595135,2.7210834499801794e-07
438,Jack McDonald Hall,Residential,0.6121860059290356,37.42699909738529,-122.16372432644457,2.324515049989556e-07
439,General Zone 439,General,0.5306242227156497,37.42695709422112,-122.16309286440818,1.853122750000847e-07
440,General Zone 440,General,0.46813487806418996,37.42593375719386,-122.16160567404351,1.4330222999919048e-07
441,General Zone 441,General,0.4684837714085192,37.424515181413014,-122.16881266420819,1.8221000000369745e-08
442,Anne T. and Robert M. Bass Biolo...,General,0.5586639578501176,37.43089777634265,-122.17327596839694,2.5526019499933666e-07
443,Annette's Cafe,Dining,0.49742707957561205,37.430435367629336,-122.17245836104719,1.2587830000607536e-08
444,General Zone 444,General,0.4970642147066891,37.432329756042826,-122.15874244598328,2.40741400002225e-07
445,General Zone 445,General,0.5412799567257502,37.43136246075069,-122.1571869055389,6.060011499744045e-08
446,General Zone 446,General,0.5547248577383859,37.42333837634996,-122.16496419993521,2.775522999988382e-08
447,General Zone 447,General,0.5586001063822871,37.42319829704473,-122.16353234892252,7.517755000164011e-09
448,North Building,General,0.5353378185258941,37.42844645984763,-122.16266330439569,1.7003312499974126e-07
449,Lucile Packard Children's Hospit...,Engineering,0.3576259585530916,37.4362621719702,-122.17383526177322,6.424589950004653e-07
450,General Zone 450,General,0.46835007166986686,37.43574389335648,-122.16246398762345,1.8205699998989682e-09
451,Lasuen Restroom,General,0.5377146915927437,37.4340468276069,-122.16573155617716,1.2801519999698754e-08
452,Stanford Neuroscience Health Center,Engineering,0.3758404249735805,37.441572091783385,-122.16939399236789,1.836942049995632e-07
453,Stanford ChEM-H Building,General,0.5024222009246977,37.43009268798915,-122.1768683889741,3.1002378999852384e-07
454,Stanford Neurosciences Building,Engineering,0.4106354385094736,37.429819399530636,-122.17624829666116,3.60696685000689e-07
455,General Zone 455,General,0.47111974823061514,37.43290064595493,-122.1774287617172,4.226132700031628e-07
456,General Zone 456,General,0.5092625104290859,37.43384480642353,-122.17361005707394,2.1726251500473147e-07
457,General Zone 457,General,0.4611353644767419,37.43415940059837,-122.17590126548394,4.4374550002201334e-08
458,General Zone 458,General,0.5068660641994126,37.434285567947356,-122.17788496962856,1.782999999907845e-08
459,General Zone 459,General,0.46563032756818373,37.434533319637474,-122.1790387289267,1.7918549998101251e-09
460,General Zone 460,General,0.4718817916268072,37.434516479498015,-122.17914070573437,1.3562100002461406e-09
461,General Zone 461,General,0.4717526246777105,37.434432835941614,-122.17807968506001,2.1264899998568764e-09
462,General Zone 462,General,0.5249210302116064,37.43572502400122,-122.17428302667494,1.4044659999256188e-08
463,General Zone 463,General,0.5346044879265424,37.425651114988966,-122.17978795061919,6.567944999919073e-08
464,Lorry I. Lokey Stanford Daily Bu...,General,0.5183368765097159,37.4255998,-122.17067924999999,3.054283999992047e-08
465,General Zone 465,General,0.5562172548474542,37.42959487507731,-122.18402576141666,3.630914999968228e-08
466,Environmental Health & Safety,Medicine,0.4974870579523704,37.429082776066046,-122.18484907682871,8.146530499885043e-08
467,Pasteur Staff Garage,Transit,0.31357120862818605,37.434796688267525,-122.17834942602076,6.878788350040287e-07
468,Stanford Hospital,Medicine,0.5468599128189461,37.43464529687363,-122.17700513498966,1.6590390000014837e-06
469,Modular 2,General,0.4823595838519453,37.430364885472166,-122.1812781282079,2.267198499990413e-08
470,Modular 1,General,0.5563222539440611,37.4303058743983,-122.18111428807836,2.267198499990413e-08
471,Modular 3,General,0.46121544746898163,37.430158899999995,-122.18115315,2.2658220000596716e-08
472,Modular 5,General,0.5569878826707639,37.430011955537594,-122.1812309200632,2.26825650002754e-08
473,Modular 4,General,0.4643159911950576,37.430236646598374,-122.18134828031442,1.6382955000224706e-08
474,General Zone 474,General,0.5491143113698072,37.43010032690216,-122.18138519241722,1.6388949999334893e-08
475,General Zone 475,General,0.51277011090863,37.43149683382947,-122.18254874398099,2.128112950016542e-07
476,General Zone 476,General,0.5592964796119301,37.431595002854,-122.1823395604964,1.7531245500087272e-07
477,General Zone 477,General,0.4673796564735399,37.43168571461203,-122.18216297850284,1.445330600022105e-07
478,General Zone 478,General,0.5153854284401321,37.431771302854,-122.18199006049643,1.7531245500087272e-07
479,General Zone 479,General,0.55693025356191,37.431860302854005,-122.18180146049642,1.7531245499663078e-07
480,General Zone 480,General,0.5123097844170149,37.43194890034251,-122.18162731806179,1.548107400029877e-07
481,Norcliffe,General,0.5229398638135263,37.425526002076,-122.17702085604512,1.2928564500042036e-07
482,General Zone 482,General,0.5295748688984617,37.4226892791787,-122.18144039557097,1.0349879998837664e-08
483,Huffington Barn,General,0.5054541064767774,37.4267573857248,-122.18342761178509,5.1323414998552036e-08
484,Green House,Library,0.4527558080084063,37.42669255,-122.1837006,8.880389999382947e-09
485,General Zone 485,General,0.51843143119231,37.426565907358935,-122.18361621883645,9.080389999710996e-09
486,Lathe House,Residential,0.6201158010490988,37.426610149999995,-122.18344470000001,9.077480000376263e-09
487,General Zone 487,General,0.4645446380341458,37.43008682336944,-122.18214115498114,9.030239999771673e-09
488,General Zone 488,General,0.48809631895922306,37.429991879717285,-122.18217811530558,9.034869999612012e-09
489,General Zone 489,General,0.5550411484076558,37.42990562028271,-122.18220628469442,9.034870000154866e-09
490,"District Work Center, Campus Drive",General,0.5490263783890916,37.43354424861905,-122.17235801433688,4.2146849999346215e-08
491,Denning House,Residential,0.5755656752785713,37.42349616695099,-122.17388060820338,1.1015149000249644e-07
492,Northwest Data Center and Commun...,General,0.5220132597801537,37.433437064912574,-122.18073854152176,9.596020500056755e-08
493,General Zone 493,General,0.48773811829811325,37.4405699807541,-122.16797067946663,2.4125385000102603e-08
494,Memorial Way District Work Center,General,0.47881211597237616,37.42991944442845,-122.16638542970351,4.760682500067874e-08
495,General Zone 495,General,0.5063698404939982,37.429912931085205,-122.17483397033614,1.9176463999989464e-07
496,General Zone 496,General,0.4953352228026053,37.42534591783437,-122.17166196980982,4.694439999996647e-09
497,General Zone 497,General,0.5183656111850872,37.42565726620185,-122.17171706874433,2.765595000213826e-09
498,General Zone 498,General,0.46777346369649847,37.4255674,-122.17172464999997,1.9861800000115767e-09
499,General Zone 499,General,0.5574394807666166,37.4308077,-122.16679900000001,1.2892979999567608e-08
500,General Zone 500,General,0.5586210744479603,37.43060782364738,-122.16677184392589,1.3954364999873216e-08
501,General Zone 501,General,0.5298161714019746,37.42385375480116,-122.17213438717756,7.127440499999528e-08
502,General Zone 502,General,0.5136096366344121,37.424659368015504,-122.17788882280347,1.4702785000150759e-08
503,Arrillaga Hall,Residential,0.5609527616286327,37.429313091842914,-122.16353515894652,1.0285124999951643e-07
504,General Zone 504,General,0.5413795019706948,37.42949339999999,-122.16284105000001,6.98721000021627e-09
505,General Zone 505,General,0.5284731172553879,37.42633022925953,-122.1626929063523,3.912777000138127e-08
506,General Zone 506,General,0.47626169393448914,37.429372699999995,-122.15671814021653,2.700467000069668e-08
507,General Zone 507,General,0.5510927184493842,37.42964495602701,-122.15633131952882,2.9473080000072472e-08
508,General Zone 508,General,0.5422537242923169,37.429634401814646,-122.15664805097003,1.3950341999922114e-07
509,General Zone 509,General,0.5549799913291924,37.42923519148886,-122.15639928030272,4.0736610000883373e-08
510,General Zone 510,General,0.532571950838836,37.4288943519566,-122.15625661573503,9.008634999608488e-09
511,General Zone 511,General,0.521341519593579,37.43038193415453,-122.1570271038862,2.5004509999092888e-08
512,General Zone 512,General,0.5018243036290619,37.43030053974692,-122.1583181370655,5.147891999963283e-08
513,Center for Academic Medicine,Medicine,0.5532728483354014,37.437019054651024,-122.17155928054754,5.223588749999189e-07
514,General Zone 514,General,0.5466063889500409,37.43133155,-122.17165240000001,5.406000000310461e-09
515,General Zone 515,General,0.4645218670106189,37.43133722870044,-122.17159088504496,4.5995984998932886e-08
516,Medical School Office Building,Medicine,0.4626366974497252,37.43196460469471,-122.17930163934301,1.9273773000011796e-07
517,Ujamaa B,General,0.49764633668780495,37.42454245795247,-122.17547381860146,5.457807500082859e-08
518,Granada,General,0.5410553330781833,37.42493767429885,-122.17731488917009,6.861086000043927e-08
519,Adelfa,General,0.5587276129314944,37.425360875960926,-122.17644829087985,7.912555000142963e-08
520,Naranja,General,0.4750416891103528,37.42524028434036,-122.17588842904182,9.128030000211391e-08
521,Admin,General,0.5194130715352135,37.425411653813605,-122.17613748785729,2.0271850000429088e-08
522,Ujamaa A,General,0.49808908566310217,37.424798015219736,-122.17579834637978,1.261120600033598e-07
523,Eucalipto,General,0.5569914397814604,37.42502352230356,-122.1768135866318,1.1888569999819497e-07
524,Lakeside Dining,Dining,0.5442118923135709,37.424697898459584,-122.17641096237405,1.9731613000087418e-07
525,General Zone 525,General,0.5438328704711138,37.43165744868493,-122.17828298102675,2.4422450001004276e-09
526,Kappa Alpha,General,0.506869315979497,37.420419018998196,-122.17397173785993,1.0230339500061823e-07
527,Breer Library,Library,0.43148195023376645,37.42090392216039,-122.17143108088959,5.0686795000043013e-08
528,General Zone 528,General,0.48734070719307065,37.42665217968892,-122.16808175844133,4.257365000584336e-09
529,General Zone 529,General,0.46563754966509274,37.42995583923398,-122.18586835707382,1.6848450004841266e-09
530,General Zone 530,General,0.5464722376255053,37.42672838349864,-122.16025853705804,1.1867059999878089e-08
531,General Zone 531,General,0.5412901009130078,37.426680846808225,-122.1600236127648,2.3664344999624275e-08
532,General Zone 532,General,0.5599717673286131,37.426034317214025,-122.16091335964245,1.2324945000078758e-08
533,General Zone 533,General,0.5596636837073905,37.42677380715933,-122.16248073567479,1.7314488999584864e-07
534,General Zone 534,General,0.5155431705602628,37.4302549203834,-122.16603387738422,2.8619700001051874e-09
535,General Zone 535,General,0.5368987415180511,37.43026571236033,-122.1658352765182,4.772040000269162e-09
536,LBRE District Work Center,General,0.5544765729882428,37.42752347622587,-122.17525897496834,1.3298935999771636e-07
537,General Zone 537,General,0.5449647390677411,37.43372637467085,-122.16020943960059,4.380759999459466e-09
538,General Zone 538,General,0.4847348101743198,37.43529912532916,-122.16198936039943,4.3807599991191164e-09
539,General Zone 539,General,0.5050544135310093,37.43381478718882,-122.161846377257,1.1013854999078485e-08
540,General Zone 540,General,0.4729159415151495,37.42647973266532,-122.18419913686414,1.3816455000122025e-08
541,General Zone 541,General,0.5554051027258723,37.42618571847526,-122.18425730008202,4.776728999964508e-08
542,Computing & Data Science,Engineering,0.380617463445088,37.42998078526728,-122.17178477177262,3.443154099989163e-07
